reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
ab044e85-9bf7-47ee-ab6d-748710aa488b,Numosiis Habuura,https://play-lh.googleusercontent.com/a/AATXAJyaTkEtOzvmsl2xmIoue5bLqbVm5CIyJUEp3PO6=mo,𝓼𝓽𝓸𝓹 𝓪𝓵𝓮𝓪𝔂𝓼 𝓾𝓹𝓭𝓪𝓽𝓮 𝓽𝓱𝓲𝓼 𝓪𝓹𝓹,1,0,307.0.0.9.109,2022-06-21 18:14:04,,,newest,com.facebook.lite
c0ce7b1e-123c-4df9-af21-0290a1efb1c2,Danish Ateeq,https://play-lh.googleusercontent.com/a/AATXAJxo9oRvnmslusLIzexvCoCZWZ6NpSELiaEGilCF=mo,Check van veg vn,1,1,308.0.0.10.108,2022-06-21 18:11:28,,,newest,com.facebook.lite
ab333265-3611-4b95-bc8e-71a0e4dc73e2,Walter Thomas,https://play-lh.googleusercontent.com/a/AATXAJzu-SLdhg2Ue6EBrFCjbGyA-TMm6LPdNY18IIZD=mo,So eb see aaa F his,1,0,300.0.0.7.111,2022-06-21 18:07:03,,,newest,com.facebook.lite
a7e48639-fb87-42e2-a093-3bffa364fafc,Malak Mohamed,https://play-lh.googleusercontent.com/a/AATXAJyC3L5LYhbk_An5VqeeQ7IMk64zmLVOeoGP28I-=mo,Bad,1,0,,2022-06-21 18:06:30,,,newest,com.facebook.lite
2c43ed24-0edc-43e6-9374-ed7d55bbb0c9,Fgi Sfj,https://play-lh.googleusercontent.com/a/AATXAJwVa7QxGG0Lsf_FWvaF5dJgqE39EjOUD2_dcf2O=mo,Oo. Than. May,1,1,308.0.0.10.108,2022-06-21 17:55:10,,,newest,com.facebook.lite
98ae0978-9e8e-4622-a979-efb1b236a860,Arom Magwaza,https://play-lh.googleusercontent.com/a/AATXAJxNd-4MF5a2JIXYnCGne2Zc2uyMxyOvYYshv1pH=mo,It takes to long to get installed and it wasting my data😡😡,1,0,,2022-06-21 17:53:35,,,newest,com.facebook.lite
ff43b7ac-ac19-4520-bf20-769d2113833b,siphosethu mbotho,https://play-lh.googleusercontent.com/a/AATXAJyJH7k5YUFdfD1N1Y9utNs08W2r3SBUkV--dZN5=mo,It's so cool,1,0,,2022-06-21 17:51:02,,,newest,com.facebook.lite
6e3c5f8a-ab69-4502-a724-d1a050391058,Raisha Rihan,https://play-lh.googleusercontent.com/a-/AOh14GiF4LwBwasVYYNtlALADizLVkUhYNb21F7yEBYOVg,It's very usefull but I can't download it easyly,1,0,210.0.0.7.113,2022-06-21 17:50:19,,,newest,com.facebook.lite
c1ebbae7-cb30-4279-b926-5a4b42173358,Aslam Jan,https://play-lh.googleusercontent.com/a/AATXAJydrY69R8I5QrS3s8rsuBD-M9Kg9HIY3SJ3HNOr=mo,اسلم,1,1,308.0.0.10.108,2022-06-21 17:50:07,,,newest,com.facebook.lite
264ea923-cc35-4bd0-baf5-a96ed8cc3064,Jacquelyn Brickman,https://play-lh.googleusercontent.com/a/AATXAJyRSOyfbnnpcpkXkCmwYhj0aXiMK4Mvs99Ksk5C=mo,"It is confusing, and not enjoying. Don't even want to use it.",1,0,,2022-06-21 17:33:40,,,newest,com.facebook.lite
9237cb51-42f6-4e31-94c9-dc7f4f8baccd,Kay Paramore,https://play-lh.googleusercontent.com/a/AATXAJx1JXDs3jBBP3COEdJ8cs7sYKMq_1Zn4fT8fMgS=mo,Cant even get in my fb on this phone,1,0,,2022-06-21 17:29:59,,,newest,com.facebook.lite
4608b6ed-3a36-428f-96d0-3e52a1ceecb8,Satnam Waheguru Satnam Waheguru,https://play-lh.googleusercontent.com/a/AATXAJxjEFEjfAQY_Lbxood5DV4bsRN7HZlgpaE2eyJB=mo,Not now,1,0,,2022-06-21 17:24:12,,,newest,com.facebook.lite
6ca96ed0-5991-40fd-8ecf-617f193d8dea,Apaska Beatz,https://play-lh.googleusercontent.com/a/AATXAJwnURCfl5_ixFTF06uJCUMEVgbl6L5YVrSXm63c=mo,Very slow app.konko,1,0,,2022-06-21 17:16:42,,,newest,com.facebook.lite
9a8d2301-e240-446c-92e4-d87f6213cf47,Farmina Akter,https://play-lh.googleusercontent.com/a/AATXAJwx0A_BgOlNx-JP0zQrflDOCsL1RoJV-QVx8-N1=mo,Nc,2,0,,2022-06-22 09:38:22,,,newest,com.facebook.lite
9badd915-9588-4ee8-bcc9-5a10baa8bcdf,Diana Mayanja,https://play-lh.googleusercontent.com/a/AATXAJwpj-TzpRe0cfXrhJxB3L3w58_9utLR56vEZv1t=mo,Its good,2,0,234.0.0.5.118,2022-06-22 09:19:33,,,newest,com.facebook.lite
776d06a0-aeb7-4b02-a049-4ccd86e87061,Md Mynur Rahaman,https://play-lh.googleusercontent.com/a/AATXAJyGICYZWZmiI6jN0rNlSt3Hiz6JZcsR65iyxSdq=mo,ঊর্ধ্বতন য়য় ঊর্ধ্বতন ূকর্মকর্তা ূূূূঊা#২ূূ#ূঊূ২#২২২২া`২২ূঊঊঊঊঊঊঊঊ,2,0,,2022-06-22 09:12:33,,,newest,com.facebook.lite
cdeb5dbb-69dd-4413-b467-7a7316507687,Saqib Khan,https://play-lh.googleusercontent.com/a-/AOh14GhzBvgEDiNf0BfEQ1wJnEamCEdorXsgbOCgt6lC,"Hi developer 😊 Meta company every social media platforms is good, but lite Facebook there are biggest problem, the problem is no option for copy text in post 😢 Please added this option thank you 😊",2,0,308.0.0.10.108,2022-06-22 09:01:41,,,newest,com.facebook.lite
c13f6091-72be-448c-b0ce-b8692bad8e39,Munashe Phiri,https://play-lh.googleusercontent.com/a/AATXAJwxDejbNYSDels8J3wS4SD3VBFzhh6TORH-qss=mo,Off the chain for a lite version but gets wrong really bad at an unexpected time or even at the worst possible time,2,0,308.0.0.10.108,2022-06-22 08:28:20,,,newest,com.facebook.lite
837b1250-c3a0-4b25-9d44-c6271fdeeb39,Asuddeen Safi,https://play-lh.googleusercontent.com/a/AATXAJzFFXCDIYgSNL8biialvJWDbf51R_i5ZQwf5MgW=mo,"Ag2,*?, =@$_🐔🐁wc 2*$$@7.",2,0,257.0.0.13.171,2022-06-22 06:54:54,,,newest,com.facebook.lite
cfb959e6-1da0-4718-ba84-2840ebe0ae0d,Aymen,https://play-lh.googleusercontent.com/a-/AOh14Gij0Yvp69dHSlFlQ_AivP07FvM9TxU5t21KEHnL0g,it consume and stocks too much data in cache,2,0,308.0.0.10.108,2022-06-22 06:40:11,,,newest,com.facebook.lite
d785dd4c-1509-4093-9b62-0c070c8a8263,Robinson Cheluch,https://play-lh.googleusercontent.com/a/AATXAJx0lfcWEd1yqyTnWjGJ7Iyjp-MQxpnk1TXeD1RA=mo,Facebook,2,0,307.0.0.9.109,2022-06-22 05:01:59,,,newest,com.facebook.lite
81fdf8c5-767e-4095-9767-7f6b94abb109,SAQIB ALI,https://play-lh.googleusercontent.com/a-/AOh14GjcAgKtjdnc5yWAo4qGl5KvRPiJe_0l1CbY9clV,Shakib,2,0,,2022-06-22 04:42:12,,,newest,com.facebook.lite
add267a3-5749-4c4d-a14e-ca1013952b0b,Ange Line,https://play-lh.googleusercontent.com/a-/AOh14GiKh8ExZpK1G9JmdIxLNATRYO7RAlHzMYmPtER5fg,Please do something about your system. The app doesn't work when using wi-fi connection but using data connection works.,2,0,304.0.0.9.106,2022-06-22 03:34:26,,,newest,com.facebook.lite
50890b3a-9bc6-4137-b809-7bf2fb413fde,Beatrice Hagbevor,https://play-lh.googleusercontent.com/a/AATXAJweYX6GXxoNi1dL_uljTnZ00UGhH9PdIJyBQIum=mo,She's assassin's dad's assassin's assassin's assessed assassin's Szeged nnñn. Ssssssssw,2,0,308.0.0.10.108,2022-06-22 03:00:48,,,newest,com.facebook.lite
a47b0a7d-0444-4943-9a6d-84155e6a7ef4,Kholod Teilab,https://play-lh.googleusercontent.com/a/AATXAJxK2OHq2PzrM1UX3dk5pN--JIjEngUxdg5mlIjf=mo,Slowly,2,0,308.0.0.10.108,2022-06-22 02:55:50,,,newest,com.facebook.lite
11e0eb9d-fa52-4fe0-930f-e9fa2899e9e1,Ram Kumar,https://play-lh.googleusercontent.com/a/AATXAJxZimYwqH4noRpFXz73lOGcOCCYABf4-4HYQB0M=mo,Maa daar cood,2,0,308.0.0.10.108,2022-06-22 02:47:44,,,newest,com.facebook.lite
52b71172-000c-463c-874d-dd9db5a5bb38,Amarachi Igara,https://play-lh.googleusercontent.com/a/AATXAJxQtXLibYKXI6JYoLfz38KtNr-SOvSVcs6sR2qi=mo,Good,2,0,262.0.0.17.119,2022-06-22 01:44:12,,,newest,com.facebook.lite
e1b8d7a0-ea7e-4af5-a324-ed48c06946f1,* 9Clip,https://play-lh.googleusercontent.com/a-/AOh14GisBZDbbDdcPIa6_PQwmYgibm8fQTnQcT-wUQfN,ااىلتعخل٠عر٩ر٠عل٧ى,2,0,,2022-06-22 00:44:50,,,newest,com.facebook.lite
6ccac330-5129-461e-b641-63f40085108c,Emmanuel Gbekor,https://play-lh.googleusercontent.com/a/AATXAJzXLTVBOhxfFpoznkG1lTnOUMM1gxGT5TN68aks=mo,Hi good evening how are you doing today,2,0,300.0.0.7.111,2022-06-21 23:39:19,,,newest,com.facebook.lite
43d7f7af-c402-4831-bab2-bda5549c1993,Fields James,https://play-lh.googleusercontent.com/a/AATXAJzPx9YD4HbfMPlMDBCsjJc_AFCSj4lfx7CleUN9=mo,Good,2,1,308.0.0.10.108,2022-06-21 23:18:03,,,newest,com.facebook.lite
e154ad23-3c31-459e-9d96-149e4b38dd2a,llernuj sucab,https://play-lh.googleusercontent.com/a/AATXAJzljS7p0wDZOcnNiIOPtuYG6MMkGiIqJ9Q2-54t=mo,Bong tubo,2,0,294.0.0.12.118,2022-06-21 22:59:30,,,newest,com.facebook.lite
94b97cd0-fe63-4369-b759-b22980254bbb,Snigdha Ghosh,https://play-lh.googleusercontent.com/a/AATXAJwgmb57-gCV3jHp0oOhvj3gRFzIrzaNjYQ14jnW=mo,No copy option to share any post,2,1,308.0.0.10.108,2022-06-21 22:25:45,,,newest,com.facebook.lite
fbf591bf-e117-464c-bacb-8a8215e3e191,TOXIC GAMING MODS,https://play-lh.googleusercontent.com/a-/AOh14GgCWkhCdjuuEspppEcG3e5S20bqQXDfMTmj7yW2jQ,If it was just as simple to use to get verified !! I would hv rate it 5 stars.?,2,0,,2022-06-21 21:13:07,,,newest,com.facebook.lite
23da9a2d-69a6-4483-895e-5d8bd985db52,Sandra arnardo Arnardo,https://play-lh.googleusercontent.com/a/AATXAJxZyi0NGCli4cjp4rqvekz7UoAxY9HbASRQHuwy=mo,Geme,2,0,,2022-06-21 20:43:06,,,newest,com.facebook.lite
339fccb7-3f33-4a87-ab88-b23891bbb9d3,srikrishna mahish,https://play-lh.googleusercontent.com/a/AATXAJzO3bhwAEHJur9QR50cZhqAyM2pcvcdtMy9wI40=mo,Okay,2,0,307.0.0.9.109,2022-06-21 20:32:52,,,newest,com.facebook.lite
5f16a536-0c30-427b-aa49-2d8d4b0e1c99,parman 96,https://play-lh.googleusercontent.com/a-/AOh14Gh7d3zAWu49bs3pkpNpyeDV9jST7WbOYi0tFjbYaQ,"Kurang Akurat, Apalagi Upload Foto tidak Sesuai Data Unggahannya!!",2,0,306.0.0.13.107,2022-06-21 19:44:18,,,newest,com.facebook.lite
dd6da684-9a40-423a-93a5-f9690ae39b8f,Susan Deyia,https://play-lh.googleusercontent.com/a/AATXAJxoCGs1y6SoocVsfYl9EpDLtHcoHXOdCzZy-q4i=mo,Good not always bad,2,1,308.0.0.10.108,2022-06-21 19:14:55,,,newest,com.facebook.lite
c3d01b3c-a083-4d8e-b57e-261ef78fb41b,John Reuyan,https://play-lh.googleusercontent.com/a/AATXAJyjBzzKTgV9Z_sITdGx3jSdMgn6UALLkAfHvZnB=mo,Why I can't open Facebook lite?,2,1,308.0.0.10.108,2022-06-21 18:27:01,,,newest,com.facebook.lite
e45b070f-a81d-4ffb-9b05-43237b95caa1,Kamura Kamulu,https://play-lh.googleusercontent.com/a/AATXAJyizGuHKYE4CiGU7bS4JQVbpdTTx2ni_Soag7E7=mo,Good luck,2,0,,2022-06-21 17:52:18,,,newest,com.facebook.lite
a7323400-f4b5-4548-8076-e2f2710c2c49,Sadia Nur,https://play-lh.googleusercontent.com/a/AATXAJxq65c_Rsv-6AZz2sFEzJHD0ztPtI0C5r_54ckG=mo,Nice app,2,1,308.0.0.10.108,2022-06-21 17:51:41,,,newest,com.facebook.lite
704279c0-c647-42f8-9187-e0a3f8aefa72,Samuel Gombo,https://play-lh.googleusercontent.com/a/AATXAJwxsUAFHBOLjMq9mwXqCKmu0L1ioKjAavOc6ZfD=mo,Just nice,2,1,308.0.0.10.108,2022-06-21 17:51:09,,,newest,com.facebook.lite
c731971f-6c83-49cf-a687-cadeacbbcef1,Md Alve,https://play-lh.googleusercontent.com/a/AATXAJzUvjtEy99Q5Ukv9kM8Vt4G6O_PxTy1XB0oN0jl=mo,Vlo,2,0,308.0.0.10.108,2022-06-21 17:34:50,,,newest,com.facebook.lite
8c5a42e1-6be0-4fd3-a136-c6ac41ab2e8d,Md Sojeb,https://play-lh.googleusercontent.com/a/AATXAJyeh8XLVNPWxSLoUUCiRMw8bWjI4ConTJ3EQ8R_=mo,Ooo,2,0,306.0.0.13.107,2022-06-21 17:26:58,,,newest,com.facebook.lite
3397e718-40dd-42b4-9bfb-bbf59900d30e,Shatrudhan Thakur,https://play-lh.googleusercontent.com/a/AATXAJw_91gmz13Xuz98Ko7D8gOrYTyd7fzvRgvq1ck-=mo,Too much slow,2,0,308.0.0.10.108,2022-06-21 16:57:07,,,newest,com.facebook.lite
2578b870-82c4-4593-9ab3-efa411481825,Willy Unda,https://play-lh.googleusercontent.com/a-/AOh14GhqyIwArhZl1_sA5G8flAYNlodtadaeLbRdejx0_g,Not a bad app,2,0,301.0.0.13.113,2022-06-21 16:28:28,,,newest,com.facebook.lite
41f6357f-1ef9-4d44-a143-e841f7e2627b,Richard Ochieng,https://play-lh.googleusercontent.com/a/AATXAJwcnSFKTpqAy_FIX5fBYb2yKOM5y52Pc1NQqiIQ=mo,amazing,2,0,,2022-06-21 16:00:29,,,newest,com.facebook.lite
f6bbf17a-3056-4d3f-b894-85b6cb685431,Brothers Jerome,https://play-lh.googleusercontent.com/a/AATXAJwAeUgrhe9B4pp7uIP1aIkGspeKHvPMRDwOIapm=mo,Perfect,2,0,,2022-06-21 15:57:18,,,newest,com.facebook.lite
9a0cc45e-4f79-4694-abd2-17243bef9b2e,Suravi Mondal,https://play-lh.googleusercontent.com/a/AATXAJxfRu8lKRRFnywz9YZ9TY3crJC7Dd0ZvYlx_ntg=mo,Ppy0 Bo of other I'l👟🐩🔙👟👟👞,2,0,307.0.0.9.109,2022-06-21 14:30:28,,,newest,com.facebook.lite
4b74a28b-206d-4d35-99b7-ce8742c3c181,Kaje Josim,https://play-lh.googleusercontent.com/a/AATXAJz-Wveqrsl_L0nrEJCrOrDHsh_P2ar2xiZpS0ce=mo,787474৪⁷,2,0,305.0.0.12.106,2022-06-21 14:13:12,,,newest,com.facebook.lite
665407db-f51b-4c1b-9403-a70f518ca2be,Jennyrose ceasar,https://play-lh.googleusercontent.com/a/AATXAJw55rdo4vD7JTCN9Gw-HCG0BDE5ns5mYkQqQ70=mo,I like this app,2,0,307.0.0.9.109,2022-06-21 13:57:42,,,newest,com.facebook.lite
da72eef6-7819-4ba3-a10a-6f8d9e5ab0a0,Clarence Tofinga,https://play-lh.googleusercontent.com/a/AATXAJwnpZcfYsvcIyy5phQSP21jm-JF_NRLTQP0hEmN=mo,Nice😍,2,1,308.0.0.10.108,2022-06-21 13:56:44,,,newest,com.facebook.lite
ac21d3e7-fb55-4aed-8dd5-a05e91a8d90f,Mafat d Thakor,https://play-lh.googleusercontent.com/a/AATXAJw3v7TJKkOSc1iooDIOgeP3OogsQgERX7dz58yr=mo,.ટ,2,0,,2022-06-21 13:44:14,,,newest,com.facebook.lite
9f577aaf-8211-4b29-9573-d745f207bef1,Vivek Singh,https://play-lh.googleusercontent.com/a-/AOh14Gg0IThrjelVsPqIyZBsEE_wYhUtn7Ek8PHfvR3t,It's take very data,2,0,,2022-06-21 13:09:06,,,newest,com.facebook.lite
b0a634e9-814a-4e08-8eb4-bcd9f90b8d8b,Rushikesh shejol,https://play-lh.googleusercontent.com/a-/AOh14GjDddVJ8y-QgcEjnVEe9_g_c5sr8eai9vCYH6k9,Nice app,2,0,296.0.0.10.111,2022-06-21 13:04:20,,,newest,com.facebook.lite
6bd008f0-cf72-4b72-bec0-5bfb86ca8f52,SURAYA HASAN,https://play-lh.googleusercontent.com/a/AATXAJz5E9GjyfP1ti9dN6WAdjezEOAu6FW_aREhFNaC=mo,Jj,2,0,308.0.0.10.108,2022-06-21 13:03:59,,,newest,com.facebook.lite
35ca71e3-6eda-42fb-9ee1-d4e2c8351919,Marlon Barkley,https://play-lh.googleusercontent.com/a/AATXAJw7vxb5AIzUxJjT1EwyATslGx9wEudPxCTw5GWg=mo,Area of people all Johannesburg,2,0,,2022-06-21 12:49:52,,,newest,com.facebook.lite
5fdb6abe-3e7d-40ed-a992-f0fdc7e1972e,Bapuram Teron,https://play-lh.googleusercontent.com/a/AATXAJy5IctFMO4V-IyQC3eKztDVqbv1OG92YxpEVIeg=mo,Koie ladki reply hi nahi karti,2,0,306.0.0.13.107,2022-06-21 12:36:45,,,newest,com.facebook.lite
afe1e1a6-728d-4c47-b484-60583b8c63bc,Love lab,https://play-lh.googleusercontent.com/a/AATXAJxdvB_y01JzCkcLIsUvRQg1UGCeeXZEU96HsMlk=mo,Poor,2,0,307.0.0.9.109,2022-06-21 11:23:53,,,newest,com.facebook.lite
83868cea-412c-492d-948c-ae8d7daa2b5d,Mikiyas Zike,https://play-lh.googleusercontent.com/a/AATXAJxfS5t0xPJJ2Oh8cs5fk6eURnXsK-yBMg48p_s3=mo,ተጸጸተ,2,0,264.0.0.12.111,2022-06-21 10:19:09,,,newest,com.facebook.lite
7e1e414a-6a24-4577-a8c5-c4bbdef4a147,digvijay singh,https://play-lh.googleusercontent.com/a-/AOh14Gg7yCKcTvtYiES_eDtiDNmjg2KhsyVMacPDM-AUrQ,Average,2,0,300.0.0.7.111,2022-06-21 10:03:54,,,newest,com.facebook.lite
4eaab553-1b71-4af9-89bd-e9bfe6e81511,Margaret Achieng,https://play-lh.googleusercontent.com/a-/AOh14GjyMzPIy28UyryTxeebZcfhoSkHyWJgMux8At_eHg,Slow opening mode,2,0,308.0.0.10.108,2022-06-21 09:07:46,,,newest,com.facebook.lite
978896a1-77ff-4362-964e-85e5bfd8cb82,Xtet Paing,https://play-lh.googleusercontent.com/a/AATXAJw2UNvWBDeXDitcZ7BU_UZyuBzzEkvu-Shv5Fq1=mo,Why i can't view others' shared some videos and posts?,2,0,306.0.0.13.107,2022-06-21 08:51:41,,,newest,com.facebook.lite
7b0b8101-42fd-4bb8-9d65-1d0dc3f41486,sandip sarkar,https://play-lh.googleusercontent.com/a-/AOh14Ggnq9kMDqt0EfteAIpmy6XRloF9p6-3zpHi2yzd,sandidpsarkar,2,0,185.0.0.6.118,2022-06-21 08:46:06,,,newest,com.facebook.lite
fb05cabd-3975-418d-be25-0b466b24b933,Parim Rana,https://play-lh.googleusercontent.com/a/AATXAJzKp-m7h_RZmlRiqVEwqhXdJHohHocSFycPRSbu=mo,Edee1 Essa 2,2,1,308.0.0.10.108,2022-06-21 08:15:30,,,newest,com.facebook.lite
f7fd2d67-33f4-4ffd-a288-18cd16d629b3,aktaruzzaman konok,https://play-lh.googleusercontent.com/a/AATXAJzOUeerw3JjeRc_YyIb1w60l_dNGGrd3zhyAP5a=mo,yz,2,0,302.0.0.8.113,2022-06-21 08:02:05,,,newest,com.facebook.lite
4f35b8f5-4b71-4767-94b3-e3ce0810a20e,Krishnankutty Unni,https://play-lh.googleusercontent.com/a/AATXAJwhpRKXkzIwQtrmQN7Ytu4D6xYXc_4WJHI_bmc9=mo,ലോകത്തിലെ ഏറ്റവും വലിയ കെട്ടിടം,2,0,293.0.0.9.114,2022-06-21 07:52:31,,,newest,com.facebook.lite
a36b05cb-da3d-4d25-b423-ce111f12c496,Pushan Kumar,https://play-lh.googleusercontent.com/a/AATXAJwj-Dfefz5floiKz1bwihfJ9qR6gHRGsNJhzbLH=mo,XxsXzXcoXoCx a,2,0,307.0.0.9.109,2022-06-21 06:14:39,,,newest,com.facebook.lite
8e70483f-8417-4f9d-997e-7d68a1dcd15b,Mukesh kumar,https://play-lh.googleusercontent.com/a/AATXAJx_U-cTerAbL-T4WiYaCRf0-uZeQhnxrIbpLajP=mo,Mukesh.kasyhap,2,0,308.0.0.10.108,2022-06-21 05:28:35,,,newest,com.facebook.lite
56b82c66-e54c-4e6e-b3b6-0a5370c41e9f,siddhi Gurung,https://play-lh.googleusercontent.com/a/AATXAJyxMa6AddvxVxDGhJmwucfiDNN0w_Q5SO-1oveR=mo,"officers *t,?,?justified vvvvvvvvvvig# ozuvv?yyydyyylli,t,tff*d***,#",2,0,307.0.0.9.109,2022-06-21 05:21:02,,,newest,com.facebook.lite
916ae606-7a0e-4e19-be6d-7cf07b17a96f,Sonu Nigam,https://play-lh.googleusercontent.com/a-/AOh14GixX-5d3hLT0OJsxej_19WSpmEcoY6mBGtKcn4mdw,Useful application,2,10,307.0.0.9.109,2022-06-21 03:26:36,,,newest,com.facebook.lite
4785cfed-9b36-44f4-9f62-e803650f4b49,Deepak k,https://play-lh.googleusercontent.com/a/AATXAJwyNkfqBiQyrrwCWkylO8KlXNZKT5oFxDCcz9Q=mo,Ritu kumari,2,0,,2022-06-21 03:19:17,,,newest,com.facebook.lite
a31c077b-b8f1-45ac-8762-aa6f67ffe115,Uduogwu Victory,https://play-lh.googleusercontent.com/a/AATXAJwzvsIHnEBCu7G-KzQ5uGKplfHIjgJvZY8dSmPf=mo,Good morning my dear I have a prob with the fecbook any time I downloaded the app on my phone when I off my phone and on it back this same this fecbook we not be in my phone again please I need help,2,1,308.0.0.10.108,2022-06-21 02:35:07,,,newest,com.facebook.lite
51ceb2ae-6634-4f1e-a6ba-5aaeaa0ea5f1,Panashe Majonga,https://play-lh.googleusercontent.com/a/AATXAJzTZ47KZFrlms-3h9dpKUAkbeGYfRKnJ-48QjLT=mo,I can talk to my freinds wow,2,0,,2022-06-21 01:33:48,,,newest,com.facebook.lite
f3034067-1bf1-4cf0-9802-6773465488d4,ওমর অচেনা,https://play-lh.googleusercontent.com/a/AATXAJxehT8U8bD9XgVS8oaxhN2-UghxClwxQtpgX12M=mo,Nice app,2,0,,2022-06-21 01:08:42,,,newest,com.facebook.lite
d6c36119-c195-49c4-84ad-bf6876558c1f,Justin Cular,https://play-lh.googleusercontent.com/a/AATXAJzYYP8Jyn8A8cf56311w4uwQJkNT_lptTDZsXfW=mo,Amazing,2,0,,2022-06-20 23:58:42,,,newest,com.facebook.lite
e221b150-90ec-43e8-94cf-f1f414d87ec8,DHIKTOR MAAY,https://play-lh.googleusercontent.com/a/AATXAJy4U2xvH6-DEA4gDDuT1ajSnzBCSIRH3c5ECM0L=mo,Ssd,2,0,,2022-06-20 21:08:57,,,newest,com.facebook.lite
73f1f92b-253d-4d47-aa94-2b51521274d6,Macbeth Terry Gyasi,https://play-lh.googleusercontent.com/a-/AOh14Gi3SRnws9rANix0zpsocOwa7Fo3wKscU4TgofUVyA,It's not easy to use When I installed the app at first it was easy but when I wanted to install on the second it is not easy,2,0,298.0.0.10.115,2022-06-20 20:40:59,,,newest,com.facebook.lite
3ad0fbfb-e941-4075-87bb-b45a967a2363,Zeus Pabz,https://play-lh.googleusercontent.com/a/AATXAJz1Qj97AnkiNmNvxmLw6ADXi5okSINCIgIWMTDd=mo,Good,2,0,,2022-06-20 20:25:51,,,newest,com.facebook.lite
72312910-db51-4cf5-a524-44bd844ff3f8,Ndibuwem udok eshiett,https://play-lh.googleusercontent.com/a-/AOh14Gj4pCbVuCtjaOMwqzt-zQW-BUEZsdY3QwZqygf6,Fast and easy,2,0,280.0.0.9.119,2022-06-20 20:23:49,,,newest,com.facebook.lite
e24f72c8-493b-4767-ab2a-0b52b24a6205,Maa tara Hindu hotel,https://play-lh.googleusercontent.com/a/AATXAJxPYdf9hg_rMv-xc3i8MbcqEGmjd1ehtz9GDEsC=mo,1231st 62o1t6236,2,0,,2022-06-20 19:56:18,,,newest,com.facebook.lite
08d258e6-50d7-4473-ab3a-21ba06169b2d,tawhidul alam,https://play-lh.googleusercontent.com/a-/AOh14Gj_h2xIZBceYbeb8ZtdJub1jlkCZHaiw1EagiwTBA,Sometimes it is too slow.,2,0,307.0.0.9.109,2022-06-20 19:37:19,,,newest,com.facebook.lite
09cd70bf-ecb3-451a-acd4-684289151ffd,ff Rabby,https://play-lh.googleusercontent.com/a/AATXAJze2XlG6-x2Kav-hc3OcOVOi7EG-OtM2BkCV06r=mo,Bat app,2,0,,2022-06-20 19:16:46,,,newest,com.facebook.lite
cab082aa-ca96-473c-9f07-f808d343115d,Suborna Akter,https://play-lh.googleusercontent.com/a/AATXAJx4iag_lrJl2jZ5exaTFFUn_Esp3sT5T7LHLCx_=mo,Well,2,0,307.0.0.9.109,2022-06-20 18:45:06,,,newest,com.facebook.lite
43d672c0-4e98-471f-93ff-709c92724a48,Ankomah Kwadwo,https://play-lh.googleusercontent.com/a/AATXAJxCLF67Ro6C3CdESw0UtQcH9CCSiKfgyK4GcW6r=mo,its far bettet than the previous one,2,1,308.0.0.10.108,2022-06-20 18:24:04,,,newest,com.facebook.lite
f8ea5ac1-442b-4714-8f53-5c18451c45e6,Karim Ullah,https://play-lh.googleusercontent.com/a/AATXAJzg6OElP-xril6mjtBF0uRTknpUKUkNrmNGbQK4=mo,Karim pathan,2,1,308.0.0.10.108,2022-06-20 18:19:39,,,newest,com.facebook.lite
67870a68-4264-499e-b7d6-884d1461655e,mar mar,https://play-lh.googleusercontent.com/a/AATXAJzSBtO8AqA4k5IeE_FsvcgwFw0NB3U2vFMHLPQ2=mo,facebookLite,2,1,308.0.0.10.108,2022-06-20 17:59:36,,,newest,com.facebook.lite
a0c00448-507c-4909-96bb-fb47c589ec37,Nomaphelo Skwintshi,https://play-lh.googleusercontent.com/a/AATXAJwlswW2T4utBdTuyU6mwnmXedZVxleWox9tfTMX=mo,Iloved this App,2,0,304.0.0.9.106,2022-06-20 17:58:29,,,newest,com.facebook.lite
25389575-d377-4673-acde-4da49e22a931,Coop Jones,https://play-lh.googleusercontent.com/a/AATXAJxM2M2zVQuUpwmxFy9mdOBX6hlKSvZGHezAaP97=mo,Wood me Raymond Boss Boy Hi You,2,0,,2022-06-20 17:39:55,,,newest,com.facebook.lite
9cdcfbc5-2abd-4df9-9e38-da19d49fa960,Maira Jutt,https://play-lh.googleusercontent.com/a-/AOh14GjM--lGyK9HdF9_hgnleUZEpVdw3xexnUetQn7P,Good app,2,0,,2022-06-20 17:32:02,,,newest,com.facebook.lite
0b21e1ec-3e6b-4da5-ac39-defbc0a864f8,Md najibullah Tipo,https://play-lh.googleusercontent.com/a/AATXAJydrAybryvUdEzG-IGQ7m31Ido9FZ3jalpFj4D2=mo,That's awesome,2,0,307.0.0.9.109,2022-06-20 17:01:54,,,newest,com.facebook.lite
